Id,SalePrice
1717,180645.3017629846
1718,149293.64708193205
1719,222925.57659923198
1720,243209.32888897014
1721,178967.3083291502
1722,134278.1867212013
1723,143987.72900900268
1724,212075.62399762205
1725,234328.7353661296
1726,189118.16211411974
1727,184857.72692300047
1728,177161.51692167582
1729,157196.532855617
1730,148994.96252649045
1731,100597.82693017891
1732,117162.32508256676
1733,99717.05184660538
1734,105067.36066945118
1735,141956.8118515056
1736,94192.27173457434
1737,339269.7863813124
1738,242804.13485924946
1739,312422.3012418999
1740,250819.38203381607
1741,211753.41354704462
1742,184229.16304943088
1743,187543.65294641868
1744,332349.8546953499
1745,255124.03749909304
1746,259371.46489984164
1747,242864.04721252626
1748,246486.88897052477
1749,162238.50564086606
1750,157505.87513597013
1751,250042.45954576746
1752,95214.6702536312
1753,160860.68562011042
1754,207883.25160113018
1755,171371.94393273426
1756,101235.60220224824
1757,104894.81573673163
1758,145111.27961494256
1759,171412.1759251734
1760,160929.04667562287
1761,149785.9289593252
1762,172435.6794032161
1763,201539.9833881599
1764,102360.90635965159
1765,189506.42685404734
1766,175226.39619128517
1767,209162.8616677106
1768,140373.64459322137
1769,169492.60293018213
1770,145133.36013701424
1771,120415.81789253955
1772,150315.0901443673
1773,110283.62403673801
1774,178268.59425069252
1775,134292.58497314568
1776,108867.52741816547
1777,78238.15655887927
1778,144930.12557533482
1779,86967.87835564619
1780,170239.2085107754
1781,130136.81244435854
1782,66434.21817959065
1783,134979.99070180644
1784,92376.72848215327
1785,141415.62018725683
1786,181320.78145654855
1787,191230.90050647856
1788,15281.411942995794
1789,116559.73483368894
1790,58734.470461449266
1791,217720.0776908119
1792,160265.6212131412
1793,104863.40624897147
1794,164449.8469228004
1795,137810.06939917163
1796,142841.05903934553
1797,140552.58851416252
1798,116185.6043465343
1799,88117.74441164354
1800,119470.06650507759
1801,120086.07490906416
1802,155366.03136709408
1803,157532.53465514397
1804,147460.2714089913
1805,123743.72475745174
1806,139987.47421639058
1807,150149.46124138508
1808,124805.51397306123
1809,120038.52480473137
1810,135264.19766985654
1811,78828.66681149055
1812,94913.03469239548
1813,116323.67605662724
1814,72330.8711729648
1815,-2230.349143034924
1816,88101.85962672526
1817,127119.6297979526
1818,202675.83815251524
1819,156052.0898742504
1820,58515.074913324235
1821,121040.33612519497
1822,145671.8952080694
1823,15671.406820009695
1824,159218.26093732187
1825,129078.81266988546
1826,90592.79427127971
1827,102050.6924035757
1828,132036.24302612618
1829,125047.07501751167
1830,150153.35788735788
1831,170349.8362478683
1832,125640.8431603284
1833,135807.89549633465
1834,147287.3234405747
1835,153038.00440545095
1836,155169.891724826
1837,83735.17923403013
1838,114520.50304547104
1839,72624.79295237869
1840,121595.70698359498
1841,126002.28547483607
1842,63098.89611527577
1843,129464.48851812573
1844,141046.2076327601
1845,133312.24310523458
1846,148059.8483697641
1847,208403.814358207
1848,-26529.71821041871
1849,83418.93014296619
1850,107675.19369353773
1851,169431.76052707835
1852,125369.05191725079
1853,132603.97336478828
1854,174202.88131329644
1855,183336.5651917035
1856,213654.82249564969
1857,169979.88877176086
1858,154349.87460117834
1859,103786.44619269785
1860,181920.51322656026
1861,102125.73945668433
1862,252075.63287605374
1863,252075.63287605374
1864,252075.63287605374
1865,325174.7853877555
1866,317727.9831481273
1867,248590.11444582563
1868,281544.65570764674
1869,215803.86161737132
1870,223700.450769382
1871,263128.00727165525
1872,190569.15097212134
1873,239374.51927967457
1874,137868.41773274756
1875,211227.64022377442
1876,181344.04143743153
1877,216077.44135085493
1878,232396.65113977552
1879,133458.80710053683
1880,128996.93060660694
1881,258605.74842303444
1882,268550.1871933137
1883,206306.7967960296
1884,222223.11829270713
1885,255837.0101140581
1886,285370.1776595389
1887,217367.90820615634
1888,256342.71348848537
1889,173808.66675957065
1890,115831.44015343493
1891,133189.71563179494
1892,75732.83762979589
1893,125186.30724075693
1894,145054.11925862968
1895,148880.88850867556
1896,117598.00682470802
1897,102819.50288441504
1898,122519.23795128282
1899,186898.4596012723
1900,169568.62235456036
1901,156933.03352165
1902,152141.9399225483
1903,225353.62193620513
1904,152069.0682676009
1905,192217.09886935557
1906,131897.4217487973
1907,223008.8514188343
1908,111389.85312884126
1909,154353.7928722091
1910,132480.30272496399
1911,201035.7464667242
1912,325408.9762033269
1913,164818.0504318952
1914,42017.1433288531
1915,299822.5467192718
1916,-3817.8124616470886
1917,236346.6394007678
1918,133318.2101037444
1919,170716.1604211516
1920,174376.15838831762
1921,366930.87758811784
1922,316127.0731578856
1923,250364.47567943728
1924,233003.5750750798
1925,233701.65300617367
1926,357613.6630649194
1927,139696.708110674
1928,146577.24343238445
1929,124647.04553709866
1930,132734.11314574193
1931,121768.37604811694
1932,115662.44559795188
1933,197111.86676987214
1934,166594.62165089173
1935,144635.22583920968
1936,185054.19859407598
1937,170348.30809099204
1938,172689.42278609797
1939,287716.74186904676
1940,226528.93364281132
1941,171734.20199089014
1942,175026.54222228937
1943,238464.3773118527
1944,325027.10660978797
1945,345868.96883387567
1946,174200.44278451952
1947,318287.8968485061
1948,183197.51120830962
1949,273173.9579729114
1950,197169.59892880876
1951,275287.10440725886
1952,242660.19803540636
1953,156398.27279282146
1954,212689.47589262656
1955,135898.0154063336
1956,331877.1928890384
1957,173661.8013352531
1958,269604.30739120435
1959,161796.2567802249
1960,112293.26054914878
1961,96369.80620559485
1962,82080.41034417148
1963,91334.02669847966
1964,89879.97182610427
1965,148379.34657233843
1966,139501.30171583802
1967,265246.63789830444
1968,375967.6511813011
1969,357865.9974440043
1970,389774.7411943432
1971,412251.49130957574
1972,347633.6490332868
1973,280965.6933866804
1974,309548.4879267269
1975,424047.36876587465
1976,274429.71186914237
1977,331525.944620858
1978,365538.1397952867
1979,329233.05054910673
1980,238779.99238324107
1981,329227.0503792476
1982,233515.49455437937
1983,231448.96718437393
1984,211406.8809804375
1985,238125.77013371984
1986,224395.22352962912
1987,212098.37112561264
1988,181095.70454208157
1989,205489.28240009752
1990,219074.91553050978
1991,233498.50757273368
1992,214513.8079926576
1993,180109.1345971041
1994,236104.52682847576
1995,177421.92866666312
1996,267151.1822746469
1997,326632.34149869287
1998,327088.12779592123
1999,260316.6780767197
2000,324129.7735501757
2001,271164.5066662595
2002,241209.2527399488
2003,264203.7355226905
2004,257771.46537446807
2005,238847.4553322296
2006,219486.45942357712
2007,265632.559041252
2008,194574.65538796986
2009,190983.86166320322
2010,202106.65236840112
2011,148983.81711688515
2012,187121.1116055462
2013,184639.46037202905
2014,188094.09678075917
2015,216378.22172982187
2016,189120.64873960754
2017,196713.34091053047
2018,99241.00331126514
2019,130544.3374854477
2020,105929.89168757678
2021,95122.9570870566
2022,183959.85138380335
2023,134938.88487858226
2024,283382.34825699957
2025,364118.3837352131
2026,199392.03789378377
2027,160254.80897492915
2028,186732.54888564278
2029,157204.59302428894
2030,283658.50324191485
2031,251523.4091077511
2032,278503.6039724627
2033,276079.93591962015
2034,181788.15224692714
2035,198897.2220534663
2036,209326.06892747956
2037,210606.46667059552
2038,332000.265511121
2039,237609.81082227128
2040,323099.753997578
2041,295669.8063220861
2042,209418.65931323147
2043,184297.4733264828
2044,204151.66335321753
2045,220565.87191004993
2046,179782.10520603578
2047,131516.6674217721
2048,123631.7993490317
2049,174094.05441501754
2050,185964.74228809506
2051,66302.82692647295
2052,123344.01502817072
2053,145326.22319338884
2054,68947.25854354093
2055,152016.5436307931
2056,147514.99122853507
2057,113649.4746699786
2058,216326.3096111152
2059,123830.81561175338
2060,163756.1370059353
2061,187515.8024248641
2062,121605.37681507296
2063,108507.02944097918
2064,136112.99890637794
2065,96386.22953850997
2066,184551.85838860594
2067,108300.1153932698
2068,177280.86363140645
2069,50429.05820707069
2070,106494.02637043153
2071,81105.57285832555
2072,161307.48398502846
2073,122879.82506853604
2074,188033.536890767
2075,154640.6951761038
2076,110779.3131596783
2077,140450.48831149103
2078,103029.71909328492
2079,130917.74181062652
2080,118885.68005762796
2081,116437.32034022914
2082,172401.7432478661
2083,151355.10739533417
2084,100360.79029631382
2085,116142.91523538093
2086,92555.26366656862
2087,122631.58293705963
2088,106478.73394500255
2089,59345.493565974175
2090,145717.34727782657
2091,96810.35986605618
2092,121302.05398237461
2093,151143.6082431185
2094,140921.69495362748
2095,138586.06830657553
2096,77216.85222869428
2097,108635.10366804665
2098,147734.25501496444
2099,17700.172105606238
2100,72778.042863916
2101,111700.20634176343
2102,146876.94052556925
2103,89089.93396910193
2104,164327.76016395475
2105,151576.13704065979
2106,31523.80588277534
2107,232984.23877369077
2108,92651.59907739918
2109,100333.14523639408
2110,132550.2879755649
2111,169267.0648353055
2112,141534.23084835714
2113,120417.9657422097
2114,131414.8119377492
2115,174731.33088205196
2116,108303.72660203674
2117,146038.47611944593
2118,115301.80300576886
2119,107185.8583097728
2120,109519.01324299589
2121,53674.875700048084
2122,88421.0837302694
2123,41578.803588929324
2124,183581.27480434213
2125,157726.15651390108
2126,157739.3977966397
2127,179289.329175309
2128,161554.11427126732
2129,101069.32740093989
2130,126782.647724554
2131,168584.7149938813
2132,100589.34546259366
2133,119752.9797919481
2134,106458.70878716517
2135,79458.42413742212
2136,32272.319802613405
2137,122965.44847812399
2138,140863.25151866942
2139,134442.02741898876
2140,133645.2786000697
2141,152677.88189756696
2142,126977.83295738895
2143,124234.02543857315
2144,107725.37612171844
2145,134938.80908807786
2146,168364.24019691627
2147,182706.17526613496
2148,140230.85042648995
2149,149015.71785248676
2150,231237.45068519708
2151,108040.25648137834
2152,165977.80796056165
2153,180671.5275256585
2154,83663.16610296388
2155,136184.12515585776
2156,281000.13067187415
2157,223053.1997301855
2158,237594.76671794697
2159,233925.81500772818
2160,185383.1489217849
2161,264198.0325824583
2162,371730.785183382
2163,311461.17459407094
2164,257073.16544132505
2165,214016.21063906286
2166,141766.9250227941
2167,227652.85124622198
2168,197212.13986577053
2169,212454.41982940404
2170,229828.63629287056
2171,153236.15172721364
2172,158944.94406007003
2173,157845.23222660832
2174,251541.4197313129
2175,281048.02851309907
2176,297647.4799953282
2177,266402.36174889863
2178,232538.7945200815
2179,160380.03401097126
2180,232643.56288137753
2181,216242.24058456335
2182,236078.82557642873
2183,214277.4897853082
2184,104980.9316105221
2185,114785.295178839
2186,123676.44673399755
2187,145359.88293910614
2188,150773.80350662454
2189,300189.84442701115
2190,35735.560214541125
2191,43686.7917108339
2192,71791.40305896962
2193,105562.55863536155
2194,64465.123308445036
2195,93244.49166610127
2196,113267.37617226562
2197,110765.00793589506
2198,171373.35380546952
2199,161280.09878530336
2200,154256.53397813317
2201,143909.9771800341
2202,202277.79181253468
2203,167432.96458632103
2204,198643.30427348427
2205,134465.3796383635
2206,148602.55163210077
2207,209382.08369137638
2208,244008.98980018776
2209,208524.94551960652
2210,117477.00464955787
2211,103112.09278799064
2212,107583.91013355635
2213,93728.15707121196
2214,125293.41553279647
2215,88932.79137351981
2216,151684.25127517176
2217,-23609.811293035455
2218,85388.11244255834
2219,60051.99647739969
2220,53569.40079678688
2221,301286.6322494918
2222,279985.00976544945
2223,266371.9782316097
2224,206970.12079910876
2225,108842.6378813106
2226,170111.43518806587
2227,244635.85412841802
2228,265608.5493256446
2229,252766.44652121264
2230,132373.54400170303
2231,221636.52181665972
2232,185417.13206896023
2233,204346.75906022015
2234,244516.26370913623
2235,245628.37651503022
2236,278181.0638907257
2237,312496.2989358987
2238,189233.99201795761
2239,118516.21629735036
2240,147205.10697011626
2241,149959.09753529797
2242,102720.6617874804
2243,114992.66740733606
2244,86131.20048689979
2245,92039.70195650653
2246,149064.85275760788
2247,94091.84201871877
2248,107606.19674942427
2249,110126.38537985139
2250,106270.5557770058
2251,113106.11683578754
2252,179123.4034839453
2253,133474.93440819398
2254,154603.21212456864
2255,175476.430395643
2256,177720.26398635813
2257,203236.5451646013
2258,164519.43973016908
2259,165229.28100851947
2260,153681.75179303403
2261,219522.84316871176
2262,250389.54352284648
2263,316127.2190237528
2264,391495.14984992566
2265,190629.54537587432
2266,303301.21755333454
2267,356190.5535181927
2268,361879.95244948904
2269,152473.45011037623
2270,195484.6208635691
2271,227676.6407986037
2272,205923.4333094426
2273,166901.5518568278
2274,168701.12247997185
2275,177196.2787968259
2276,211293.97511813208
2277,182952.6676049136
2278,143738.79267640406
2279,120956.43406405102
2280,104218.03722897958
2281,193114.08249918703
2282,192450.52986904554
2283,93003.57238339534
2284,127330.65828397917
2285,143986.89001459326
2286,111603.50976772257
2287,342934.7566579022
2288,290547.74134668335
2289,345981.5497895186
2290,407125.4471988386
2291,310403.9561197377
2292,376557.4360139064
2293,422941.08373166074
2294,389136.85238316644
2295,415189.8084526524
2296,303483.0270397735
2297,319502.9554054258
2298,345895.41967397445
2299,377247.447279555
2300,317739.53227421106
2301,276300.26524343196
2302,266574.20138391946
2303,267680.3027466397
2304,268271.66699896986
2305,233973.6041121885
2306,233973.6041121885
2307,229440.7115278598
2308,267583.7773511418
2309,295884.39865421527
2310,231686.20913538884
2311,229360.49952680874
2312,174036.40344887564
2313,181419.0993485051
2314,165911.81214823632
2315,179025.7123525071
2316,186738.4658610823
2317,188237.4859402603
2318,186829.81283789943
2319,174464.9808359989
2320,188259.4683169588
2321,253997.93914681865
2322,206311.1749527143
2323,192563.69744171528
2324,167614.65446287958
2325,233404.3291720107
2326,168710.36148573988
2327,214727.31141902594
2328,222124.93735096214
2329,172735.64869922685
2330,171528.31100979628
2331,347461.03015158407
2332,381780.3776443013
2333,316589.9408972335
2334,275207.55550885544
2335,273475.1987636526
2336,317060.50586974254
2337,216311.3659770158
2338,248581.07499690884
2339,247425.99063898274
2340,363293.10768969136
2341,221716.62887009815
2342,240514.51392152248
2343,241762.58405501058
2344,229774.6168008307
2345,251419.0217207044
2346,216606.8902091934
2347,207012.50842520368
2348,235838.57712577516
2349,165899.93857537664
2350,276112.51453686785
2351,285302.461409155
2352,277120.775039219
2353,274357.03487165866
2354,128989.5520549367
2355,167403.52558448561
2356,159921.99824539555
2357,211811.2064856327
2358,204568.96281499352
2359,138449.6596086687
2360,96725.54670415993
2361,135585.98994401336
2362,279066.1570403418
2363,134779.21858385805
2364,176263.02148374164
2365,241402.7252976066
2366,201631.9132983808
2367,242282.9168218132
2368,217987.15984236915
2369,248008.79275526002
2370,158890.6922167542
2371,188137.11316991167
2372,217053.93854962336
2373,260652.0389111726
2374,310731.25076284615
2375,263123.63374322513
2376,311434.5313634503
2377,357177.89721738745
2378,141211.04629052663
2379,222584.58055808704
2380,150018.67063196213
2381,160815.23669266584
2382,208426.97002911323
2383,216545.1230048944
2384,234072.52039481525
2385,150480.77234660403
2386,129619.8348089481
2387,130583.15286328067
2388,68260.3551523636
2389,130170.9382712188
2390,126353.48051039554
2391,143725.47495478118
2392,108967.73753687355
2393,149336.4839399312
2394,134216.37455753516
2395,193997.03546903003
2396,142179.03380097786
2397,223596.25581200485
2398,97238.45262862951
2399,27925.952575252275
2400,19624.631488623243
2401,96179.6258764877
2402,127415.84705994662
2403,162995.8817999976
2404,142079.4957647439
2405,164001.80464005965
2406,135861.7521975407
2407,104336.42593360925
2408,146173.05607372412
2409,127511.49927126156
2410,182822.5399411401
2411,97048.83155572461
2412,164893.2126133202
2413,129947.0454555868
2414,161209.24079759675
2415,153895.0562797765
2416,115488.64911468787
2417,118118.30529656913
2418,119183.99678136903
2419,110412.53594009852
2420,105578.61117374257
2421,156254.5781531121
2422,95094.87084435899
2423,120899.56192641641
2424,172565.3006709896
2425,233001.11338579596
2426,128690.33725113858
2427,161108.54980638903
2428,158417.41586486733
2429,107291.36133860331
2430,127749.83422083699
2431,112521.61978917738
2432,134441.180148474
2433,134000.11610827554
2434,132782.9552977985
2435,146833.8547892039
2436,66348.3332848528
2437,88350.01573525602
2438,98710.9031025088
2439,119398.46279692877
2440,122571.71977223235
2441,84909.74058765822
2442,105001.60726134805
2443,127719.29485282139
2444,136734.10010485898
2445,73599.37866880241
2446,142092.76475080755
2447,223148.49207128747
2448,145495.17195950204
2449,110596.16947608604
2450,157033.0052799976
2451,143577.71271984762
2452,208593.745159628
2453,51640.418033344205
2454,91286.75403939001
2455,103429.80659448839
2456,119767.87743446836
2457,98201.27974679461
2458,124614.20206838648
2459,99622.78154577286
2460,137107.99370321986
2461,120022.61578045867
2462,134962.5778029241
2463,124190.10528444644
2464,200151.61244756402
2465,137739.98993981717
2466,103973.2323421645
2467,155048.11377177126
2468,75155.4818414489
2469,91240.86162449757
2470,180272.14883128228
2471,205882.53550865367
2472,188772.97640873992
2473,92364.31936400261
2474,63915.44566522367
2475,231214.1435532933
2476,120046.21375742136
2477,113330.7514686471
2478,170319.4436477705
2479,89120.883859656
2480,146231.92347485712
2481,107750.90141468053
2482,118251.73642650066
2483,104865.40851361805
2484,103773.04129036551
2485,117570.83714824321
2486,141731.58784046042
2487,196303.1059203141
2488,158564.34130491037
2489,147466.26469873555
2490,133765.35019473115
2491,52701.18051489419
2492,171789.15717488952
2493,151408.35418393172
2494,159013.82045759435
2495,98430.71447695338
2496,280143.3226400556
2497,161868.8349809515
2498,92215.39257550455
2499,62679.78932859967
2500,105671.62902551325
2501,132965.31362776045
2502,137411.7722969115
2503,85772.20824499193
2504,152950.45896856982
2505,216691.85599063104
2506,265850.1170854676
2507,312917.05609878426
2508,267851.7720414328
2509,239445.00448925834
2510,234443.33523757313
2511,192861.41997679882
2512,230078.7244235095
2513,216310.73966510367
2514,269632.7081561819
2515,149210.97230053856
2516,160187.47052784328
2517,147258.8979175003
2518,140332.70705990837
2519,254406.92101710307
2520,205775.69553258969
2521,205283.17217707052
2522,221798.16763886705
2523,130652.60051181575
2524,139227.66865661734
2525,144909.97135017655
2526,163432.26215897076
2527,123993.0380953381
2528,112825.32860164437
2529,149423.78523560945
2530,131216.5437774876
2531,253401.97180970816
2532,231692.2002113359
2533,207120.44596091867
2534,247748.31493767299
2535,300923.25147214276
2536,255636.97673091333
2537,249526.22425515304
2538,189076.8527976654
2539,200177.1103649768
2540,196476.0443922553
2541,189120.80243778683
2542,185371.92207693885
2543,122435.92485079635
2544,105707.72960973572
2545,129904.02259000367
2546,144687.52552339173
2547,128990.54619884794
2548,140916.75105962437
2549,116891.5498113826
2550,673141.6476427735
2551,144438.0965757295
2552,100392.55343702476
2553,13661.06856795901
2554,103660.9398679476
2555,101072.77711076912
2556,67804.02264807944
2557,83296.94958714131
2558,189265.21446797042
2559,164860.02945252258
2560,132615.90479952435
2561,152712.7828340244
2562,160296.32329101907
2563,162568.67006505607
2564,188170.74052388011
2565,106450.2824660088
2566,174311.19316282799
2567,140119.56172755483
2568,179267.3321709641
2569,189935.05314042332
2570,118119.59577232826
2571,204048.5922231229
2572,167210.43901722867
2573,229502.4052966964
2574,301482.8140633471
2575,139746.3000010177
2576,133876.4308872756
2577,140731.3649640744
2578,78158.31835331715
2579,7544.142453441455
2580,133540.759135429
2581,110357.77548913448
2582,131601.021213055
2583,269019.6859054545
2584,167239.59801605245
2585,188927.41990800534
2586,220786.479804474
2587,180721.70358707703
2588,135253.62781255465
2589,147929.6087889141
2590,253934.99298556452
2591,251771.18722465326
2592,242250.78917854803
2593,268696.1598657449
2594,196186.77536703378
2595,226006.21430848184
2596,297692.2263257923
2597,214563.14464269037
2598,283445.94028025895
2599,345140.22280571243
2600,143703.70387932548
2601,143170.47726798244
2602,65471.12843018962
2603,81833.34401687974
2604,71402.09689718043
2605,62518.563376349775
2606,147940.33435878
2607,185379.7439633872
2608,207738.93893325567
2609,159857.32108890364
2610,102501.41127615771
2611,152649.97881450382
2612,142918.14046019496
2613,114529.78282124491
2614,106169.66017779557
2615,137551.02423149033
2616,144044.34815226903
2617,212625.18966229318
2618,237513.94994112215
2619,225381.54285755876
2620,156837.89258288615
2621,167381.10691396752
2622,171409.2833204997
2623,251165.16827939928
2624,288676.5828830699
2625,338584.27607034985
2626,152117.95133953512
2627,186179.61296840862
2628,357640.86227073916
2629,426996.72903842793
2630,319986.6545082841
2631,377952.03501882614
2632,348223.73365211656
2633,293861.36350843095
2634,349160.0898630944
2635,169847.8356288746
2636,184549.8601181425
2637,194073.21021971223
2638,263516.24551959767
2639,180650.1041718594
2640,134527.02409203612
2641,79686.90927561335
2642,198923.72554799716
2643,91886.39158123941
2644,127455.34400378953
2645,95626.59743294376
2646,79702.52882124184
2647,89558.671512097
2648,130695.08006717288
2649,147163.6130247939
2650,136992.41120777285
2651,150859.94553152553
2652,353010.7321502988
2653,283382.5886369032
2654,268013.6081131374
2655,363309.44750491134
2656,309493.39668943087
2657,334940.7411263433
2658,317245.7210346611
2659,309209.35143539956
2660,332341.44118393963
2661,336864.2767613768
2662,342740.3168651218
2663,274673.7222750052
2664,290193.6032204474
2665,302979.8409176647
2666,288863.307480385
2667,170499.70595594757
2668,176390.95647363173
2669,196570.53558613028
2670,274368.347825794
2671,180459.1387996024
2672,214174.79142586025
2673,227543.3315651085
2674,216341.20795061218
2675,198062.11674824037
2676,209613.7004483585
2677,185224.40230024216
2678,240768.53260304296
2679,278815.6807864722
2680,294437.2846923544
2681,371914.6078970829
2682,319266.9645251011
2683,408779.3950661785
2684,325747.5109228358
2685,315437.0498291711
2686,262746.53506788396
2687,269477.9917006799
2688,231382.217390567
2689,212070.0815523683
2690,346661.64676599455
2691,203967.9973206572
2692,157235.33837054676
2693,217702.24146993528
2694,144512.2305371306
2695,195188.7737156439
2696,188959.25034891942
2697,186155.80456281692
2698,197821.9647644268
2699,191565.10679263243
2700,171195.8125942435
2701,151355.44145167788
2702,109406.43145038036
2703,109153.98892010964
2704,138341.16423073085
2705,109230.94217730209
2706,97600.14459720114
2707,107578.66808205034
2708,118079.04846664472
2709,94457.98471345525
2710,116390.68223638559
2711,321937.69263157394
2712,344320.5174149185
2713,201271.33360192133
2714,171039.79524377943
2715,185135.0030872564
2716,169107.88530803687
2717,206060.82882116444
2718,248737.80408817565
2719,152570.67218234245
2720,166540.6368381015
2721,116881.36649760354
2722,164852.79059446754
2723,153444.10337111476
2724,120514.0350254834
2725,113991.25303617562
2726,137158.99810941366
2727,178018.28969189897
2728,164484.68717901665
2729,124736.32707913953
2730,139907.36418614537
2731,112861.0516943307
2732,127302.15345808078
2733,156944.10805093887
2734,175695.58957003616
